Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,EM1_X01,EM1_X02,EM1_X03,EM1_X04,EM1_X05,EM1_X06,EM1_X07,EM1_X08,EM1_X09,EM1_X10,EM1_Z01,EM1_Z02,EM1_Z03,EM1_Z04,EM1_Z05,EM1_Z06,EM1_Z07,EM1_Z08,EM1_Z09,EM1_Z10
1,1,4004,729524.5,7170676.5,554.0,94.6,0.0,0.0,14584.89,3619.948,874.3703,189.2481,40.23681,10.90660,1.591194,-0.7669691,-0.1833421,0.000000,52466.09,19382.34,6955.390,2371.232,796.7419,278.5768,98.24374,30.56355,6.488873,0.000000
1,1,4007,729523.9,7170712.5,553.9,94.6,0.0,0.0,14647.04,3584.510,851.9092,184.0791,40.11665,11.02433,1.471521,-0.8370616,-0.1932003,0.000000,52800.77,19467.13,6968.225,2370.098,795.9023,278.8384,98.40342,30.51419,6.470164,0.000000
1,1,4010,729523.1,7170749.0,554.0,94.8,0.0,0.0,14641.00,3532.538,826.0497,178.4884,40.06821,11.08668,1.350178,-0.9077595,-0.2012239,0.000000,53011.64,19494.83,6959.940,2364.021,794.1984,278.9134,98.52251,30.44362,6.445396,0.000000
1,1,4013,729522.4,7170786.5,554.1,95.2,0.0,0.0,14539.86,3459.298,796.5375,172.4075,40.30904,11.38893,1.177945,-0.9612197,-0.1975879,0.000000,52950.14,19432.68,6925.774,2351.129,791.0951,279.0952,98.49696,30.36539,6.424207,0.000000
1,1,4016,729521.6,7170824.0,554.3,96.1,0.0,0.0,14360.08,3374.575,768.3455,167.1644,40.61047,11.42097,1.044265,-1.020814,-0.2003131,0.000000,52600.09,19264.29,6857.140,2331.009,787.0574,278.7097,98.50937,30.24775,6.395117,0.000000
1,1,4019,729521.0,7170861.0,554.5,96.8,0.0,0.0,14187.30,3295.080,743.2402,162.9393,41.21505,11.62680,0.8601021,-1.081278,-0.2061417,0.000000,52151.72,19055.94,6778.945,2308.585,782.7800,278.5071,98.45811,30.13488,6.370806,0.000000
1,1,4022,729520.4,7170896.5,554.6,97.5,0.0,0.0,14060.80,3231.785,723.6215,160.1271,42.11502,11.89916,0.6712853,-1.136625,-0.2104358,0.000000,51737.05,18847.63,6702.020,2286.889,778.9462,278.5956,98.37701,30.03271,6.350116,0.000000
1,1,4025,729520.2,7170932.5,554.8,98.0,0.0,0.0,13936.80,3178.491,709.1730,158.7941,43.17870,11.86933,0.5471384,-1.192953,-0.2143531,0.000000,51281.61,18609.90,6613.433,2263.674,775.4044,278.5114,98.36688,29.90662,6.320380,0.000000
1,1,4028,729519.9,7170968.5,554.9,98.7,0.0,0.0,13752.51,3123.710,695.8859,157.9328,44.48139,12.09609,0.3202663,-1.246418,-0.2167909,0.000000,50625.64,18324.25,6517.374,2238.316,771.4984,278.6068,98.27153,29.78201,6.291376,0.000000
1,1,4031,729519.6,7171004.5,554.9,99.5,0.0,0.0,13527.88,3070.791,684.2158,157.8392,45.75848,12.18915,0.9516518E-01,-1.300845,-0.2174553,0.000000,49916.02,18024.96,6417.713,2212.709,768.1216,278.7836,98.18979,29.66116,6.265593,0.000000
