X,Y,Z,Lith
734931.32,7171877.50,   245.51, 1
734931.37,7171922.50,   245.51, 1
734931.41,7171967.50,   245.51, 1
734931.46,7172012.50,   245.51, 1
734931.51,7172057.50,   245.51, 1
734931.56,7172102.50,   245.51, 1
734931.61,7172147.50,   245.51, 1
734931.65,7172192.50,   245.51, 1
734931.70,7172237.50,   245.51, 1
734931.75,7172282.50,   245.51, 1
734931.80,7172327.50,   245.51, 1
734931.84,7172372.50,   245.51, 1
734931.89,7172417.50,   245.51, 1
734931.94,7172462.50,   245.51, 1
734931.99,7172507.50,   245.51, 1
734932.04,7172552.50,   245.51, 1
734932.08,7172597.50,   245.51, 1
734932.13,7172642.50,   245.51, 1
734932.18,7172687.50,   245.51, 1
734932.23,7172732.50,   245.51, 1
734932.27,7172777.50,   245.51, 1
734932.32,7172822.50,   245.51, 1
734932.37,7172867.50,   245.51, 1
734932.42,7172912.50,   245.51, 1
734932.47,7172957.50,   245.51, 1
734932.51,7173002.50,   245.51, 1
734932.56,7173047.50,   245.51, 1
734932.61,7173092.50,   245.51, 1
734932.66,7173137.50,   245.51, 1
734932.71,7173182.50,   245.51, 1
734932.75,7173227.50,   245.51, 1
734932.80,7173272.50,   245.51, 1
734932.85,7173317.50,   245.51, 1
734929.31,7169987.50,   241.46, 1
734929.36,7170032.50,   241.46, 1
734929.41,7170077.50,   241.46, 1
734929.45,7170122.50,   241.46, 1
734929.50,7170167.50,   241.46, 1
734929.55,7170212.50,   241.46, 1
734929.60,7170257.50,   241.46, 1
734929.64,7170302.50,   241.46, 1
734929.69,7170347.50,   241.46, 1
734929.74,7170392.50,   241.46, 1
734929.79,7170437.50,   241.46, 1
734929.84,7170482.50,   241.46, 1
734929.88,7170527.50,   241.46, 1
734929.93,7170572.50,   241.46, 1
734929.98,7170617.50,   241.46, 1
734930.03,7170662.50,   241.46, 1
734930.08,7170707.50,   241.46, 1
734930.12,7170752.50,   241.46, 1
734930.17,7170797.50,   241.46, 1
734930.22,7170842.50,   241.46, 1
734930.27,7170887.50,   241.46, 1
734930.31,7170932.50,   241.46, 1
734930.36,7170977.50,   241.46, 1
734930.41,7171022.50,   241.46, 1
734930.46,7171067.50,   241.46, 1
734930.51,7171112.50,   241.46, 1
734930.55,7171157.50,   241.46, 1
734930.60,7171202.50,   241.46, 1
734930.65,7171247.50,   241.46, 1
734930.70,7171292.50,   241.46, 1
734930.74,7171337.50,   241.46, 1
734930.79,7171382.50,   241.46, 1
734930.84,7171427.50,   241.46, 1
734930.89,7171472.50,   241.46, 1
734930.94,7171517.50,   241.46, 1
734930.98,7171562.50,   241.46, 1
734931.03,7171607.50,   241.46, 1
734931.08,7171652.50,   241.46, 1
734931.13,7171697.50,   241.46, 1
734931.17,7171742.50,   241.46, 1
734931.22,7171787.50,   241.46, 1
734931.27,7171832.50,   241.46, 1
734931.32,7171877.50,   241.46, 1
734931.37,7171922.50,   241.46, 1
734931.41,7171967.50,   241.46, 1
734931.46,7172012.50,   241.46, 1
734931.51,7172057.50,   241.46, 1
734931.56,7172102.50,   241.46, 1
734931.61,7172147.50,   241.46, 1
734931.65,7172192.50,   241.46, 1
734931.70,7172237.50,   241.46, 1
734931.75,7172282.50,   241.46, 1
734931.80,7172327.50,   241.46, 1
734931.84,7172372.50,   241.46, 1
734931.89,7172417.50,   241.46, 1
734931.94,7172462.50,   241.46, 1
734931.99,7172507.50,   241.46, 1
734932.04,7172552.50,   241.46, 1
734932.08,7172597.50,   241.46, 1
734932.13,7172642.50,   241.46, 1
734932.18,7172687.50,   241.46, 1
734932.23,7172732.50,   241.46, 1
734932.27,7172777.50,   241.46, 1
734932.32,7172822.50,   241.46, 1
734932.37,7172867.50,   241.46, 1
734932.42,7172912.50,   241.46, 1
734932.47,7172957.50,   241.46, 1
734932.51,7173002.50,   241.46, 1
734932.56,7173047.50,   241.46, 1
734932.61,7173092.50,   241.46, 1
734932.66,7173137.50,   241.46, 1
734932.71,7173182.50,   241.46, 1
734932.75,7173227.50,   241.46, 1
734932.80,7173272.50,   241.46, 1
734932.85,7173317.50,   241.46, 1
734929.31,7169987.50,   237.42, 1
734929.36,7170032.50,   237.42, 1
734929.41,7170077.50,   237.42, 1
734929.45,7170122.50,   237.42, 1
734929.50,7170167.50,   237.42, 1
734929.55,7170212.50,   237.42, 1
734929.60,7170257.50,   237.42, 1
734929.64,7170302.50,   237.42, 1
734929.69,7170347.50,   237.42, 1
734929.74,7170392.50,   237.42, 1
734929.79,7170437.50,   237.42, 1
734929.84,7170482.50,   237.42, 1
734929.88,7170527.50,   237.42, 1
734929.93,7170572.50,   237.42, 1
734929.98,7170617.50,   237.42, 1
734930.03,7170662.50,   237.42, 1
734930.08,7170707.50,   237.42, 1
734930.12,7170752.50,   237.42, 1
734930.17,7170797.50,   237.42, 1
734930.22,7170842.50,   237.42, 1
734930.27,7170887.50,   237.42, 1
734930.31,7170932.50,   237.42, 1
734930.36,7170977.50,   237.42, 1
734930.41,7171022.50,   237.42, 1
734930.46,7171067.50,   237.42, 1
734930.51,7171112.50,   237.42, 1
734930.55,7171157.50,   237.42, 1
734930.60,7171202.50,   237.42, 1
734930.65,7171247.50,   237.42, 1
734930.70,7171292.50,   237.42, 1
734930.74,7171337.50,   237.42, 1
734930.79,7171382.50,   237.42, 1
734930.84,7171427.50,   237.42, 1
734930.89,7171472.50,   237.42, 1
734930.94,7171517.50,   237.42, 1
734930.98,7171562.50,   237.42, 1
734931.03,7171607.50,   237.42, 1
734931.08,7171652.50,   237.42, 1
734931.13,7171697.50,   237.42, 1
734931.17,7171742.50,   237.42, 1
734931.22,7171787.50,   237.42, 1
734931.27,7171832.50,   237.42, 1
734931.32,7171877.50,   237.42, 1
734931.37,7171922.50,   237.42, 1
734931.41,7171967.50,   237.42, 1
734931.46,7172012.50,   237.42, 1
734931.51,7172057.50,   237.42, 1
734931.56,7172102.50,   237.42, 1
734931.61,7172147.50,   237.42, 1
734931.65,7172192.50,   237.42, 1
734931.70,7172237.50,   237.42, 1
734931.75,7172282.50,   237.42, 1
734931.80,7172327.50,   237.42, 1
734931.84,7172372.50,   237.42, 1
734931.89,7172417.50,   237.42, 1
734931.94,7172462.50,   237.42, 1
734931.99,7172507.50,   237.42, 1
734932.04,7172552.50,   237.42, 1
734932.08,7172597.50,   237.42, 1
734932.13,7172642.50,   237.42, 1
734932.18,7172687.50,   237.42, 1
734932.23,7172732.50,   237.42, 1
734932.27,7172777.50,   237.42, 1
734932.32,7172822.50,   237.42, 1
734932.37,7172867.50,   237.42, 1
734932.42,7172912.50,   237.42, 1
734932.47,7172957.50,   237.42, 1
734932.51,7173002.50,   237.42, 1
734932.56,7173047.50,   237.42, 1
734932.61,7173092.50,   237.42, 1
734932.66,7173137.50,   237.42, 1
734932.71,7173182.50,   237.42, 1
734932.75,7173227.50,   237.42, 1
734932.80,7173272.50,   237.42, 1
734932.85,7173317.50,   237.42, 1
734929.31,7169987.50,   233.37, 1
734929.36,7170032.50,   233.37, 1
734929.41,7170077.50,   233.37, 1
734929.45,7170122.50,   233.37, 1
734929.50,7170167.50,   233.37, 1
734929.55,7170212.50,   233.37, 1
734929.60,7170257.50,   233.37, 1
734929.64,7170302.50,   233.37, 1
734929.69,7170347.50,   233.37, 1
734929.74,7170392.50,   233.37, 1
734929.79,7170437.50,   233.37, 1
734929.84,7170482.50,   233.37, 1
734929.88,7170527.50,   233.37, 1
734929.93,7170572.50,   233.37, 1
734929.98,7170617.50,   233.37, 1
734930.03,7170662.50,   233.37, 1
734930.08,7170707.50,   233.37, 1
734930.12,7170752.50,   233.37, 1
734930.17,7170797.50,   233.37, 1
734930.22,7170842.50,   233.37, 1
734930.27,7170887.50,   233.37, 1
734930.31,7170932.50,   233.37, 1
734930.36,7170977.50,   233.37, 1
734930.41,7171022.50,   233.37, 1
734930.46,7171067.50,   233.37, 1
734930.51,7171112.50,   233.37, 1
734930.55,7171157.50,   233.37, 1
734930.60,7171202.50,   233.37, 1
734930.65,7171247.50,   233.37, 1
734930.70,7171292.50,   233.37, 1
734930.74,7171337.50,   233.37, 1
734930.79,7171382.50,   233.37, 1
734930.84,7171427.50,   233.37, 1
734930.89,7171472.50,   233.37, 1
734930.94,7171517.50,   233.37, 1
734930.98,7171562.50,   233.37, 1
734931.03,7171607.50,   233.37, 1
734931.08,7171652.50,   233.37, 1
734931.13,7171697.50,   233.37, 1
734931.17,7171742.50,   233.37, 1
734931.22,7171787.50,   233.37, 1
734931.27,7171832.50,   233.37, 1
734931.32,7171877.50,   233.37, 1
734931.37,7171922.50,   233.37, 1
734931.41,7171967.50,   233.37, 1
734931.46,7172012.50,   233.37, 1
734931.51,7172057.50,   233.37, 1
734931.56,7172102.50,   233.37, 1
734931.61,7172147.50,   233.37, 1
734931.65,7172192.50,   233.37, 1
734931.70,7172237.50,   233.37, 1
734931.75,7172282.50,   233.37, 1
734931.80,7172327.50,   233.37, 1
734931.84,7172372.50,   233.37, 1
734931.89,7172417.50,   233.37, 1
734931.94,7172462.50,   233.37, 1
734931.99,7172507.50,   233.37, 1
734932.04,7172552.50,   233.37, 1
734932.08,7172597.50,   233.37, 1
734932.13,7172642.50,   233.37, 1
734932.18,7172687.50,   233.37, 1
734932.23,7172732.50,   233.37, 1
734932.27,7172777.50,   233.37, 1
734932.32,7172822.50,   233.37, 1
734932.37,7172867.50,   233.37, 1
734932.42,7172912.50,   233.37, 1
734932.47,7172957.50,   233.37, 1
734932.51,7173002.50,   233.37, 1
734932.56,7173047.50,   233.37, 1
734932.61,7173092.50,   233.37, 1
734932.66,7173137.50,   233.37, 1
734932.71,7173182.50,   233.37, 1
734932.75,7173227.50,   233.37, 1
734932.80,7173272.50,   233.37, 1
734932.85,7173317.50,   233.37, 1
734929.31,7169987.50,   229.33, 1
734929.36,7170032.50,   229.33, 1
734929.41,7170077.50,   229.33, 1
734929.45,7170122.50,   229.33, 1
734929.50,7170167.50,   229.33, 1
734929.55,7170212.50,   229.33, 1
734929.60,7170257.50,   229.33, 1
734929.64,7170302.50,   229.33, 1
734929.69,7170347.50,   229.33, 1
734929.74,7170392.50,   229.33, 1
734929.79,7170437.50,   229.33, 1
734929.84,7170482.50,   229.33, 1
734929.88,7170527.50,   229.33, 1
734929.93,7170572.50,   229.33, 1
734929.98,7170617.50,   229.33, 1
734930.03,7170662.50,   229.33, 1
734930.08,7170707.50,   229.33, 1
734930.12,7170752.50,   229.33, 1
734930.17,7170797.50,   229.33, 1
734930.22,7170842.50,   229.33, 1
734930.27,7170887.50,   229.33, 1
734930.31,7170932.50,   229.33, 1
734930.36,7170977.50,   229.33, 1
734930.41,7171022.50,   229.33, 1
734930.46,7171067.50,   229.33, 1
734930.51,7171112.50,   229.33, 1
734930.55,7171157.50,   229.33, 1
734930.60,7171202.50,   229.33, 1
734930.65,7171247.50,   229.33, 1
734930.70,7171292.50,   229.33, 1
734930.74,7171337.50,   229.33, 1
734930.79,7171382.50,   229.33, 1
734930.84,7171427.50,   229.33, 1
734930.89,7171472.50,   229.33, 1
734930.94,7171517.50,   229.33, 1
734930.98,7171562.50,   229.33, 1
734931.03,7171607.50,   229.33, 1
734931.08,7171652.50,   229.33, 1
734931.13,7171697.50,   229.33, 1
734931.17,7171742.50,   229.33, 1
734931.22,7171787.50,   229.33, 1
734931.27,7171832.50,   229.33, 1
734931.32,7171877.50,   229.33, 1
734931.37,7171922.50,   229.33, 1
734931.41,7171967.50,   229.33, 1
734931.46,7172012.50,   229.33, 1
734931.51,7172057.50,   229.33, 1
734931.56,7172102.50,   229.33, 1
734931.61,7172147.50,   229.33, 1
734931.65,7172192.50,   229.33, 1
734931.70,7172237.50,   229.33, 1
734931.75,7172282.50,   229.33, 1
734931.80,7172327.50,   229.33, 1
734931.84,7172372.50,   229.33, 1
734931.89,7172417.50,   229.33, 1
734931.94,7172462.50,   229.33, 1
734931.99,7172507.50,   229.33, 1
734932.04,7172552.50,   229.33, 1
734932.08,7172597.50,   229.33, 1
734932.13,7172642.50,   229.33, 1
734932.18,7172687.50,   229.33, 1
734932.23,7172732.50,   229.33, 1
734932.27,7172777.50,   229.33, 1
734932.32,7172822.50,   229.33, 1
734932.37,7172867.50,   229.33, 1
734932.42,7172912.50,   229.33, 1
734932.47,7172957.50,   229.33, 1
734932.51,7173002.50,   229.33, 1
734932.56,7173047.50,   229.33, 1
734932.61,7173092.50,   229.33, 1
734932.66,7173137.50,   229.33, 1
734932.71,7173182.50,   229.33, 1
734932.75,7173227.50,   229.33, 1
734932.80,7173272.50,   229.33, 1
734932.85,7173317.50,   229.33, 1
734929.31,7169987.50,   225.28, 1
734929.36,7170032.50,   225.28, 1
734929.41,7170077.50,   225.28, 1
734929.45,7170122.50,   225.28, 1
734929.50,7170167.50,   225.28, 1
734929.55,7170212.50,   225.28, 1
734929.60,7170257.50,   225.28, 1
734929.64,7170302.50,   225.28, 1
734929.69,7170347.50,   225.28, 1
734929.74,7170392.50,   225.28, 1
734929.79,7170437.50,   225.28, 1
734929.84,7170482.50,   225.28, 1
734929.88,7170527.50,   225.28, 1
734929.93,7170572.50,   225.28, 1
734929.98,7170617.50,   225.28, 1
734930.03,7170662.50,   225.28, 1
734930.08,7170707.50,   225.28, 1
734930.12,7170752.50,   225.28, 1
734930.17,7170797.50,   225.28, 1
734930.22,7170842.50,   225.28, 1
734930.27,7170887.50,   225.28, 1
734930.31,7170932.50,   225.28, 1
734930.36,7170977.50,   225.28, 1
734930.41,7171022.50,   225.28, 1
734930.46,7171067.50,   225.28, 1
734930.51,7171112.50,   225.28, 1
734930.55,7171157.50,   225.28, 1
734930.60,7171202.50,   225.28, 1
734930.65,7171247.50,   225.28, 1
734930.70,7171292.50,   225.28, 1
734930.74,7171337.50,   225.28, 1
734930.79,7171382.50,   225.28, 1
734930.84,7171427.50,   225.28, 1
734930.89,7171472.50,   225.28, 1
734930.94,7171517.50,   225.28, 1
734930.98,7171562.50,   225.28, 1
734931.03,7171607.50,   225.28, 1
734931.08,7171652.50,   225.28, 1
734931.13,7171697.50,   225.28, 1
734931.17,7171742.50,   225.28, 1
734931.22,7171787.50,   225.28, 1
734931.27,7171832.50,   225.28, 1
734931.32,7171877.50,   225.28, 1
734931.37,7171922.50,   225.28, 1
734931.41,7171967.50,   225.28, 1
734931.46,7172012.50,   225.28, 1
734931.51,7172057.50,   225.28, 1
734931.56,7172102.50,   225.28, 1
734931.61,7172147.50,   225.28, 1
734931.65,7172192.50,   225.28, 1
734931.70,7172237.50,   225.28, 1
734931.75,7172282.50,   225.28, 1
734931.80,7172327.50,   225.28, 1
734931.84,7172372.50,   225.28, 1
734931.89,7172417.50,   225.28, 1
734931.94,7172462.50,   225.28, 1
734931.99,7172507.50,   225.28, 1
734932.04,7172552.50,   225.28, 1
734932.08,7172597.50,   225.28, 1
734932.13,7172642.50,   225.28, 1
734932.18,7172687.50,   225.28, 1
734932.23,7172732.50,   225.28, 1
734932.27,7172777.50,   225.28, 1
734932.32,7172822.50,   225.28, 1
734932.37,7172867.50,   225.28, 1
734932.42,7172912.50,   225.28, 1
734932.47,7172957.50,   225.28, 1
734932.51,7173002.50,   225.28, 1
734932.56,7173047.50,   225.28, 1
734932.61,7173092.50,   225.28, 1
734932.66,7173137.50,   225.28, 1
734932.71,7173182.50,   225.28, 1
734932.75,7173227.50,   225.28, 1
734932.80,7173272.50,   225.28, 1
734932.85,7173317.50,   225.28, 1
734929.31,7169987.50,   221.24, 1
734929.36,7170032.50,   221.24, 1
734929.41,7170077.50,   221.24, 1
734929.45,7170122.50,   221.24, 1
734929.50,7170167.50,   221.24, 1
734929.55,7170212.50,   221.24, 1
734929.60,7170257.50,   221.24, 1
734929.64,7170302.50,   221.24, 1
734929.69,7170347.50,   221.24, 1
734929.74,7170392.50,   221.24, 1
734929.79,7170437.50,   221.24, 1
734929.84,7170482.50,   221.24, 1
734929.88,7170527.50,   221.24, 1
734929.93,7170572.50,   221.24, 1
734929.98,7170617.50,   221.24, 1
734930.03,7170662.50,   221.24, 1
734930.08,7170707.50,   221.24, 1
734930.12,7170752.50,   221.24, 1
734930.17,7170797.50,   221.24, 1
734930.22,7170842.50,   221.24, 1
734930.27,7170887.50,   221.24, 1
734930.31,7170932.50,   221.24, 1
734930.36,7170977.50,   221.24, 1
734930.41,7171022.50,   221.24, 1
734930.46,7171067.50,   221.24, 1
734930.51,7171112.50,   221.24, 1
734930.55,7171157.50,   221.24, 1
734930.60,7171202.50,   221.24, 1
734930.65,7171247.50,   221.24, 1
734930.70,7171292.50,   221.24, 1
734930.74,7171337.50,   221.24, 1
734930.79,7171382.50,   221.24, 1
734930.84,7171427.50,   221.24, 1
734930.89,7171472.50,   221.24, 1
734930.94,7171517.50,   221.24, 1
734930.98,7171562.50,   221.24, 1
734931.03,7171607.50,   221.24, 1
734931.08,7171652.50,   221.24, 1
734931.13,7171697.50,   221.24, 1
734931.17,7171742.50,   221.24, 1
734931.22,7171787.50,   221.24, 1
734931.27,7171832.50,   221.24, 1
734931.32,7171877.50,   221.24, 1
734931.37,7171922.50,   221.24, 1
734931.41,7171967.50,   221.24, 1
734931.46,7172012.50,   221.24, 1
734931.51,7172057.50,   221.24, 1
734931.56,7172102.50,   221.24, 1
734931.61,7172147.50,   221.24, 1
734931.65,7172192.50,   221.24, 1
734931.70,7172237.50,   221.24, 1
734931.75,7172282.50,   221.24, 1
734931.80,7172327.50,   221.24, 1
734931.84,7172372.50,   221.24, 1
734931.89,7172417.50,   221.24, 1
734931.94,7172462.50,   221.24, 1
734931.99,7172507.50,   221.24, 1
734932.04,7172552.50,   221.24, 1
734932.08,7172597.50,   221.24, 1
734932.13,7172642.50,   221.24, 1
734932.18,7172687.50,   221.24, 1
734932.23,7172732.50,   221.24, 1
734932.27,7172777.50,   221.24, 1
734932.32,7172822.50,   221.24, 1
734932.37,7172867.50,   221.24, 1
734932.42,7172912.50,   221.24, 1
734932.47,7172957.50,   221.24, 1
734932.51,7173002.50,   221.24, 1
734932.56,7173047.50,   221.24, 1
734932.61,7173092.50,   221.24, 1
734932.66,7173137.50,   221.24, 1
734932.71,7173182.50,   221.24, 1
734932.75,7173227.50,   221.24, 1
734932.80,7173272.50,   221.24, 1
734932.85,7173317.50,   221.24, 1
734929.31,7169987.50,   217.19, 1
734929.36,7170032.50,   217.19, 1
734929.41,7170077.50,   217.19, 1
734929.45,7170122.50,   217.19, 1
734929.50,7170167.50,   217.19, 1
734929.55,7170212.50,   217.19, 1
734929.60,7170257.50,   217.19, 1
734929.64,7170302.50,   217.19, 1
734929.69,7170347.50,   217.19, 1
734929.74,7170392.50,   217.19, 1
734929.79,7170437.50,   217.19, 1
734929.84,7170482.50,   217.19, 1
734929.88,7170527.50,   217.19, 1
734929.93,7170572.50,   217.19, 1
734929.98,7170617.50,   217.19, 1
734930.03,7170662.50,   217.19, 1
734930.08,7170707.50,   217.19, 1
734930.12,7170752.50,   217.19, 1
734930.17,7170797.50,   217.19, 1
734930.22,7170842.50,   217.19, 1
734930.27,7170887.50,   217.19, 1
734930.31,7170932.50,   217.19, 1
734930.36,7170977.50,   217.19, 1
734930.41,7171022.50,   217.19, 1
734930.46,7171067.50,   217.19, 1
734930.51,7171112.50,   217.19, 1
734930.55,7171157.50,   217.19, 1
734930.60,7171202.50,   217.19, 1
734930.65,7171247.50,   217.19, 1
734930.70,7171292.50,   217.19, 1
734930.74,7171337.50,   217.19, 1
734930.79,7171382.50,   217.19, 1
734930.84,7171427.50,   217.19, 1
734930.89,7171472.50,   217.19, 1
734930.94,7171517.50,   217.19, 1
734930.98,7171562.50,   217.19, 1
734931.03,7171607.50,   217.19, 1
734931.08,7171652.50,   217.19, 1
734931.13,7171697.50,   217.19, 1
734931.17,7171742.50,   217.19, 1
734931.22,7171787.50,   217.19, 1
734931.27,7171832.50,   217.19, 1
734931.32,7171877.50,   217.19, 1
734931.37,7171922.50,   217.19, 1
734931.41,7171967.50,   217.19, 1
734931.46,7172012.50,   217.19, 1
734931.51,7172057.50,   217.19, 1
734931.56,7172102.50,   217.19, 1
734931.61,7172147.50,   217.19, 1
734931.65,7172192.50,   217.19, 1
734931.70,7172237.50,   217.19, 1
734931.75,7172282.50,   217.19, 1
734931.80,7172327.50,   217.19, 1
734931.84,7172372.50,   217.19, 1
734931.89,7172417.50,   217.19, 1
734931.94,7172462.50,   217.19, 1
734931.99,7172507.50,   217.19, 1
734932.04,7172552.50,   217.19, 1
734932.08,7172597.50,   217.19, 1
734932.13,7172642.50,   217.19, 1
734932.18,7172687.50,   217.19, 1
734932.23,7172732.50,   217.19, 1
734932.27,7172777.50,   217.19, 1
734932.32,7172822.50,   217.19, 1
734932.37,7172867.50,   217.19, 1
734932.42,7172912.50,   217.19, 1
734932.47,7172957.50,   217.19, 1
734932.51,7173002.50,   217.19, 1
734932.56,7173047.50,   217.19, 1
734932.61,7173092.50,   217.19, 1
734932.66,7173137.50,   217.19, 1
734932.71,7173182.50,   217.19, 1
734932.75,7173227.50,   217.19, 1
734932.80,7173272.50,   217.19, 1
734932.85,7173317.50,   217.19, 1
734929.31,7169987.50,   213.15, 1
734929.36,7170032.50,   213.15, 1
734929.41,7170077.50,   213.15, 1
734929.45,7170122.50,   213.15, 1
734929.50,7170167.50,   213.15, 1
734929.55,7170212.50,   213.15, 1
734929.60,7170257.50,   213.15, 1
734929.64,7170302.50,   213.15, 1
734929.69,7170347.50,   213.15, 1
734929.74,7170392.50,   213.15, 1
734929.79,7170437.50,   213.15, 1
734929.84,7170482.50,   213.15, 1
734929.88,7170527.50,   213.15, 1
734929.93,7170572.50,   213.15, 1
734929.98,7170617.50,   213.15, 1
734930.03,7170662.50,   213.15, 1
734930.08,7170707.50,   213.15, 1
734930.12,7170752.50,   213.15, 1
734930.17,7170797.50,   213.15, 1
734930.22,7170842.50,   213.15, 1
734930.27,7170887.50,   213.15, 1
734930.31,7170932.50,   213.15, 1
734930.36,7170977.50,   213.15, 1
734930.41,7171022.50,   213.15, 1
734930.46,7171067.50,   213.15, 1
734930.51,7171112.50,   213.15, 1
734930.55,7171157.50,   213.15, 1
734930.60,7171202.50,   213.15, 1
734930.65,7171247.50,   213.15, 1
734930.70,7171292.50,   213.15, 1
734930.74,7171337.50,   213.15, 1
734930.79,7171382.50,   213.15, 1
734930.84,7171427.50,   213.15, 1
734930.89,7171472.50,   213.15, 1
734930.94,7171517.50,   213.15, 1
734930.98,7171562.50,   213.15, 1
734931.03,7171607.50,   213.15, 1
734931.08,7171652.50,   213.15, 1
734931.13,7171697.50,   213.15, 1
734931.17,7171742.50,   213.15, 1
734931.22,7171787.50,   213.15, 1
734931.27,7171832.50,   213.15, 1
734931.32,7171877.50,   213.15, 1
734931.37,7171922.50,   213.15, 1
734931.41,7171967.50,   213.15, 1
734931.46,7172012.50,   213.15, 1
734931.51,7172057.50,   213.15, 1
734931.56,7172102.50,   213.15, 1
734931.61,7172147.50,   213.15, 1
734931.65,7172192.50,   213.15, 1
734931.70,7172237.50,   213.15, 1
734931.75,7172282.50,   213.15, 1
734931.80,7172327.50,   213.15, 1
734931.84,7172372.50,   213.15, 1
734931.89,7172417.50,   213.15, 1
734931.94,7172462.50,   213.15, 1
734931.99,7172507.50,   213.15, 1
734932.04,7172552.50,   213.15, 1
734932.08,7172597.50,   213.15, 1
734932.13,7172642.50,   213.15, 1
734932.18,7172687.50,   213.15, 1
734932.23,7172732.50,   213.15, 1
734932.27,7172777.50,   213.15, 1
734932.32,7172822.50,   213.15, 1
734932.37,7172867.50,   213.15, 1
734932.42,7172912.50,   213.15, 1
734932.47,7172957.50,   213.15, 1
734932.51,7173002.50,   213.15, 1
734932.56,7173047.50,   213.15, 1
734932.61,7173092.50,   213.15, 1
734932.66,7173137.50,   213.15, 1
734932.71,7173182.50,   213.15, 1
734932.75,7173227.50,   213.15, 1
734932.80,7173272.50,   213.15, 1
734932.85,7173317.50,   213.15, 1
734929.31,7169987.50,   209.10, 1
734929.36,7170032.50,   209.10, 1
734929.41,7170077.50,   209.10, 1
734929.45,7170122.50,   209.10, 1
734929.50,7170167.50,   209.10, 1
734929.55,7170212.50,   209.10, 1
734929.60,7170257.50,   209.10, 1
734929.64,7170302.50,   209.10, 1
734929.69,7170347.50,   209.10, 1
734929.74,7170392.50,   209.10, 1
734929.79,7170437.50,   209.10, 1
734929.84,7170482.50,   209.10, 1
734929.88,7170527.50,   209.10, 1
734929.93,7170572.50,   209.10, 1
734929.98,7170617.50,   209.10, 1
734930.03,7170662.50,   209.10, 1
734930.08,7170707.50,   209.10, 1
734930.12,7170752.50,   209.10, 1
734930.17,7170797.50,   209.10, 1
734930.22,7170842.50,   209.10, 1
734930.27,7170887.50,   209.10, 1
734930.31,7170932.50,   209.10, 1
734930.36,7170977.50,   209.10, 1
734930.41,7171022.50,   209.10, 1
734930.46,7171067.50,   209.10, 1
734930.51,7171112.50,   209.10, 1
734930.55,7171157.50,   209.10, 1
734930.60,7171202.50,   209.10, 1
734930.65,7171247.50,   209.10, 1
734930.70,7171292.50,   209.10, 1
734930.74,7171337.50,   209.10, 1
734930.79,7171382.50,   209.10, 1
734930.84,7171427.50,   209.10, 1
734930.89,7171472.50,   209.10, 1
734930.94,7171517.50,   209.10, 1
734930.98,7171562.50,   209.10, 1
734931.03,7171607.50,   209.10, 1
734931.08,7171652.50,   209.10, 1
734931.13,7171697.50,   209.10, 1
734931.17,7171742.50,   209.10, 1
734931.22,7171787.50,   209.10, 1
734931.27,7171832.50,   209.10, 1
734931.32,7171877.50,   209.10, 1
734931.37,7171922.50,   209.10, 1
734931.41,7171967.50,   209.10, 1
734931.46,7172012.50,   209.10, 1
734931.51,7172057.50,   209.10, 1
734931.56,7172102.50,   209.10, 1
734931.61,7172147.50,   209.10, 1
734931.65,7172192.50,   209.10, 1
734931.70,7172237.50,   209.10, 1
734931.75,7172282.50,   209.10, 1
734931.80,7172327.50,   209.10, 1
734931.84,7172372.50,   209.10, 1
734931.89,7172417.50,   209.10, 1
734931.94,7172462.50,   209.10, 1
734931.99,7172507.50,   209.10, 1
734932.04,7172552.50,   209.10, 1
734932.08,7172597.50,   209.10, 1
734932.13,7172642.50,   209.10, 1
734932.18,7172687.50,   209.10, 1
734932.23,7172732.50,   209.10, 1
734932.27,7172777.50,   209.10, 1
734932.32,7172822.50,   209.10, 1
734932.37,7172867.50,   209.10, 1
734932.42,7172912.50,   209.10, 1
734932.47,7172957.50,   209.10, 1
734932.51,7173002.50,   209.10, 1
734932.56,7173047.50,   209.10, 1
734932.61,7173092.50,   209.10, 1
734932.66,7173137.50,   209.10, 1
734932.71,7173182.50,   209.10, 1
734932.75,7173227.50,   209.10, 1
734932.80,7173272.50,   209.10, 1
734932.85,7173317.50,   209.10, 1
734929.31,7169987.50,   205.06, 1
734929.36,7170032.50,   205.06, 1
734929.41,7170077.50,   205.06, 1
734929.45,7170122.50,   205.06, 1
734929.50,7170167.50,   205.06, 1
734929.55,7170212.50,   205.06, 1
734929.60,7170257.50,   205.06, 1
734929.64,7170302.50,   205.06, 1
734929.69,7170347.50,   205.06, 1
734929.74,7170392.50,   205.06, 1
734929.79,7170437.50,   205.06, 1
734929.84,7170482.50,   205.06, 1
734929.88,7170527.50,   205.06, 1
734929.93,7170572.50,   205.06, 1
734929.98,7170617.50,   205.06, 1
734930.03,7170662.50,   205.06, 1
734930.08,7170707.50,   205.06, 1
734930.12,7170752.50,   205.06, 1
734930.17,7170797.50,   205.06, 1
734930.22,7170842.50,   205.06, 1
734930.27,7170887.50,   205.06, 1
734930.31,7170932.50,   205.06, 1
734930.36,7170977.50,   205.06, 1
734930.41,7171022.50,   205.06, 1
734930.46,7171067.50,   205.06, 1
734930.51,7171112.50,   205.06, 1
734930.55,7171157.50,   205.06, 1
734930.60,7171202.50,   205.06, 1
